2026-02-01 00:01:47 | WARN | api | Slow response detected (1208ms) endpoint=/payments/refund (env=prod, region=eu-west-1, ip=64.227.100.165, request_id=1brwzyofn4icfk4g, trace_id=06fij5dng9nlvl1ntxq7eitl, ua="curl/8.4.0")
2026-02-06 04:59:22 | WARN | api | Queue backlog growing size=9183 (env=prod, region=ap-southeast-1, ip=173.70.54.36, request_id=iqezge4isezy9a1h, trace_id=gk508gmsjt8645msmcatlnz6, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 05:02:53 | WARN | api | High memory usage warning mem=63% (env=staging, region=me-south-1, ip=68.214.243.27, request_id=85zz64vh3tsj6uqv, trace_id=8dfyy70g2xa17siahpkrg6t2, ua="PostmanRuntime/7.36.0")
2026-02-06 05:06:04 | WARN | api | Elevated error rate observed window_s=30 rate=13.5% (env=prod, region=us-east-1, ip=26.82.24.123, request_id=83z3mwfi6pyna2jc, trace_id=ecnbt4rwcgcikew0llbx4nrk, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 05:07:42 | WARN | api | Elevated error rate observed window_s=300 rate=7.7% (env=dev, region=ap-southeast-1, ip=99.113.109.53, request_id=6tmmo5872n2nflfi, trace_id=q95xrmim8k4b7x6ug1qzktdq, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 05:09:10 | WARN | api | Temporary network jitter detected rtt_ms=895 (env=prod, region=me-south-1, ip=129.144.243.126, request_id=furcin681cp6nb3z, trace_id=9njkgk9vd1y8wah5m9wjudqf, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 05:13:05 | WARN | api | Temporary network jitter detected rtt_ms=844 (env=prod, region=eu-west-1, ip=191.166.73.173, request_id=8sow4lm539l941oq, trace_id=u057hryk2k69tjutatn965l1, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 05:15:28 | WARN | api | Queue backlog growing size=3767 (env=prod, region=eu-west-1, ip=184.59.67.82, request_id=v056c0hj7iv3bey0, trace_id=1kdzk7dp89alx2jfpvbzam12, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 05:18:04 | WARN | api | Retrying request to upstream service attempt=5 (env=dev, region=eu-west-1, ip=227.199.177.83, request_id=1hxjfdl3xk1bxran, trace_id=wckrq68up6ynn3eali13tkmn, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 05:18:24 | WARN | api | Slow response detected (1850ms) endpoint=/search?q=laptop (env=prod, region=eu-west-1, ip=185.178.129.253, request_id=jn7o6olknlincxnh, trace_id=fi6a4wwt4iluepnajvny2ibi, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 05:20:56 | WARN | api | Retrying request to upstream service attempt=2 (env=prod, region=ap-southeast-1, ip=173.236.63.115, request_id=c7yigl087vt17ypm, trace_id=2b9gntodnnvg11njwqxe0gsd, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 05:23:06 | WARN | api | Temporary network jitter detected rtt_ms=889 (env=prod, region=us-east-1, ip=254.80.222.204, request_id=pfixx5mhfhvvv8u4, trace_id=hndqtzx406e5qy1v7tiapcq1, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 05:25:14 | WARN | api | Disk usage above 80% disk=80% (env=prod, region=eu-west-1, ip=169.204.109.197, request_id=423kypn4cib3ypyk, trace_id=kylw0a768g12ynwe8n4bwsl1, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 05:27:10 | WARN | api | Payment provider latency high (1344ms) (env=prod, region=us-east-1, ip=135.110.13.15, request_id=xzu0wv48ixkrxc2x, trace_id=mj0v95ez1ybqpv4q15jjhbqs, ua="PostmanRuntime/7.36.0")
2026-02-06 05:28:54 | WARN | api | Elevated error rate observed window_s=60 rate=4.7% (env=prod, region=me-south-1, ip=104.227.118.109, request_id=qvgtsybkl9ypa265, trace_id=97zvy5gnk95ehcdvz2zysinl, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 05:29:10 | WARN | api | Circuit breaker half-open dependency=orders-api (env=prod, region=ap-southeast-1, ip=171.89.62.166, request_id=8od02rua8npj3t41, trace_id=8uxmcmz8zvbgh49siuzmtfkb, ua="PostmanRuntime/7.36.0")
2026-02-06 05:31:19 | WARN | api | Slow response detected (259ms) endpoint=/payments/refund (env=staging, region=eu-west-1, ip=160.176.169.233, request_id=bvto6ubzpttp6tis, trace_id=nplgvj4eoyhcgs5bhdl1by4y, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 05:32:13 | WARN | api | Circuit breaker half-open dependency=email-smtp (env=staging, region=us-east-1, ip=123.55.30.224, request_id=7k5z2ljeuf8x0z58, trace_id=agfbo2kw1oth7wrniyz95p95, ua="curl/8.4.0")
2026-02-06 05:32:50 | WARN | api | Disk usage above 80% disk=80% (env=dev, region=ap-southeast-1, ip=175.249.86.24, request_id=08u0fpm61ygyt0p6, trace_id=ua8mgdujj72rergf6rhib3rp, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 05:33:18 | WARN | api | Elevated error rate observed window_s=120 rate=13.1% (env=prod, region=us-east-1, ip=198.89.63.194, request_id=9aiw0w1gn9p9fe7s, trace_id=f3wa25rbicp8uplvwwy7h67f, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 05:33:20 | WARN | api | Rate limit nearing threshold remaining=43 (env=prod, region=ap-southeast-1, ip=80.254.64.110, request_id=66jv102ijg34xs1l, trace_id=79sd7zolgwcr3aayd72oksp7, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 05:39:15 | WARN | api | Rate limit nearing threshold remaining=49 (env=dev, region=ap-southeast-1, ip=118.166.144.153, request_id=wbq2vtfeuhz17fho, trace_id=xxlprqw1aojeofmojknmma18, ua="curl/8.4.0")
2026-02-06 05:40:54 | WARN | api | Circuit breaker half-open dependency=email-smtp (env=prod, region=ap-southeast-1, ip=169.98.47.86, request_id=zz1jrefaqv29g427, trace_id=okvcnw5uc1h1gr3hyly5ozea, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 05:41:12 | WARN | api | Queue backlog growing size=7371 (env=prod, region=ap-southeast-1, ip=25.55.78.73, request_id=p1edt7k4p0af3rt0, trace_id=tf0dckhf3x76rgxx5q70v3sn, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 05:41:41 | WARN | api | Disk usage above 80% disk=89% (env=prod, region=me-south-1, ip=36.163.74.237, request_id=4tmn8p8uxrdjhx2e, trace_id=sfec5a0dngh9q47nzjku3vdb, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 05:43:32 | WARN | api | Disk usage above 80% disk=83% (env=prod, region=me-south-1, ip=190.132.113.9, request_id=h2ke2w5hu1ypynm2, trace_id=yb5gkvuwebqml0mibpe0q48n, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 05:44:06 | WARN | api | Temporary network jitter detected rtt_ms=657 (env=dev, region=me-south-1, ip=251.114.60.221, request_id=r858f14oi8qn1nvu, trace_id=7nbpiegw7cot84rvcfk8tttj, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 05:45:48 | WARN | api | Retrying request to upstream service attempt=4 (env=dev, region=us-east-1, ip=199.73.151.147, request_id=1atbcsy8hifpqrj0, trace_id=uokj3v2r1g2w61kpa5ppquho, ua="PostmanRuntime/7.36.0")
2026-02-06 05:47:27 | WARN | api | Rate limit nearing threshold remaining=24 (env=prod, region=me-south-1, ip=228.58.21.169, request_id=6h5t8clhemb93jvc, trace_id=uwi872lrga14htv6sl5y6edp, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 05:51:45 | WARN | api | Temporary network jitter detected rtt_ms=831 (env=prod, region=ap-southeast-1, ip=59.44.156.201, request_id=eo8oa06jjobf0s39, trace_id=8amvfmxccfjmuwrf2cnuaq5q, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 05:52:08 | WARN | api | Disk usage above 80% disk=87% (env=prod, region=ap-southeast-1, ip=118.108.71.229, request_id=p7yc3sfx3aif2u6b, trace_id=7m54lr27brzkpz1doy3q7f2f, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 05:52:42 | WARN | api | High memory usage warning mem=96% (env=prod, region=ap-southeast-1, ip=206.78.143.73, request_id=qs5v49n82eb0cn0y, trace_id=t54sczkmtq0582e1tq2gz4fh, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 05:53:49 | WARN | api | Retrying request to upstream service attempt=1 (env=staging, region=ap-southeast-1, ip=108.58.195.85, request_id=34m2bohj1n7ba655, trace_id=yvi2cylefepg4n126ap6a8r2, ua="PostmanRuntime/7.36.0")
2026-02-06 05:54:45 | WARN | api | Circuit breaker half-open dependency=postgres (env=prod, region=ap-southeast-1, ip=97.124.28.7, request_id=pt82kizi9z9x1564, trace_id=tlkyp7dw9fb3i9ne2aytmqfh, ua="PostmanRuntime/7.36.0")
2026-02-06 05:55:06 | WARN | api | Rate limit nearing threshold remaining=0 (env=prod, region=ap-southeast-1, ip=9.68.162.216, request_id=kza6ci42m6gl6qy5, trace_id=n9k0thd5a3cicmxixa2kj988, ua="PostmanRuntime/7.36.0")
2026-02-06 05:56:57 | WARN | api | Elevated error rate observed window_s=30 rate=14.1% (env=dev, region=ap-southeast-1, ip=127.210.90.247, request_id=sggwuxtdlro3z3ie, trace_id=nwx8vwntj2cjzfznxqch947f, ua="curl/8.4.0")
2026-02-06 05:58:43 | WARN | api | Payment provider latency high (2762ms) (env=prod, region=me-south-1, ip=149.220.109.111, request_id=zxov3nmwws70sq6g, trace_id=erbmwajtu3vopgw2f2pvct3h, ua="curl/8.4.0")
2026-02-06 06:02:47 | WARN | api | Elevated error rate observed window_s=120 rate=6.2% (env=prod, region=me-south-1, ip=106.61.228.225, request_id=u5rjg5pvzwc2s03i, trace_id=cueh648byeuqvym55ompxsxs, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 06:03:03 | WARN | api | Elevated error rate observed window_s=300 rate=1.2% (env=staging, region=me-south-1, ip=48.163.103.201, request_id=p9ul98cqv3to8503, trace_id=sl6al4jzeqa9rkuxjp189fl3, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 06:03:50 | WARN | api | Disk usage above 80% disk=93% (env=dev, region=us-east-1, ip=152.244.197.100, request_id=4yus6u9a57la5ner, trace_id=vq2ohts7py6bywrcz37igmgm, ua="curl/8.4.0")
2026-02-06 06:04:47 | WARN | api | Elevated error rate observed window_s=30 rate=6.8% (env=prod, region=ap-southeast-1, ip=184.200.101.41, request_id=15fo9axhlewif77z, trace_id=xx2zj1clhgc6nykn00p3p70w, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 06:07:12 | WARN | api | Circuit breaker half-open dependency=kms (env=prod, region=us-east-1, ip=195.118.31.124, request_id=pq0u6yhjvmdat95k, trace_id=erzzh7oci0i84xr5vdxkot6l, ua="curl/8.4.0")
2026-02-06 06:10:32 | WARN | api | Disk usage above 80% disk=87% (env=prod, region=us-east-1, ip=155.77.168.158, request_id=kbath59luxiju8m5, trace_id=yctnm3yz62wl8ecjz0yc1wnf, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 06:10:39 | WARN | api | Queue backlog growing size=3778 (env=prod, region=eu-west-1, ip=127.54.91.70, request_id=7b1970vinx64b8kf, trace_id=dptnhem7rjyr9p73ozqq33o5, ua="PostmanRuntime/7.36.0")
2026-02-06 06:11:06 | WARN | api | Retrying request to upstream service attempt=5 (env=staging, region=ap-southeast-1, ip=118.209.167.57, request_id=lp5ucxv48vr4hr9q, trace_id=yhmyls64j90vg8saoe9lrc8l, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 06:11:09 | WARN | api | Temporary network jitter detected rtt_ms=315 (env=prod, region=me-south-1, ip=146.172.228.123, request_id=l655daxfqa5si2h3, trace_id=2ilh1og9aiy3jszv84usm8s1, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 06:11:45 | WARN | api | Slow response detected (2851ms) endpoint=/orders (env=prod, region=us-east-1, ip=211.87.162.59, request_id=pnaban3cel7t2ufp, trace_id=h8sic0wjmf1miinwes83tlpv, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 06:14:43 | WARN | api | Rate limit nearing threshold remaining=28 (env=prod, region=us-east-1, ip=242.28.60.80, request_id=ont5ahestd10b8ek, trace_id=g1w6ysmed36z8h5tagxhjktz, ua="PostmanRuntime/7.36.0")
2026-02-06 06:15:58 | WARN | api | Temporary network jitter detected rtt_ms=865 (env=prod, region=eu-west-1, ip=25.5.138.33, request_id=s4oqsn1078mq33eh, trace_id=ne5e0wac9q490wk5ko2g2e2c, ua="PostmanRuntime/7.36.0")
2026-02-06 06:17:51 | WARN | api | Disk usage above 80% disk=85% (env=prod, region=eu-west-1, ip=75.124.4.8, request_id=o625g1qymp26hjmd, trace_id=duwh0b330zo2402ycihg24gx, ua="PostmanRuntime/7.36.0")
2026-02-06 06:18:30 | WARN | api | High memory usage warning mem=67% (env=prod, region=us-east-1, ip=57.24.179.50, request_id=xap8jez5js6e2i4j, trace_id=jjjt3uixaxq6zxa1joja032a, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 06:22:43 | WARN | api | Queue backlog growing size=4081 (env=prod, region=me-south-1, ip=67.160.200.156, request_id=ob4spo4mjm9h64xs, trace_id=laqqb9qcn3uddlnle2xgmd06, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 06:26:28 | WARN | api | Payment provider latency high (3490ms) (env=prod, region=us-east-1, ip=191.107.228.127, request_id=4xhe79stvkbmqsel, trace_id=yhwc3cfv4r4t0jnchzyg3xsu, ua="PostmanRuntime/7.36.0")
2026-02-06 06:26:31 | WARN | api | Slow response detected (652ms) endpoint=/analytics/event (env=prod, region=me-south-1, ip=224.2.172.110, request_id=c9u1r4kr8td3micr, trace_id=2tn8cqsvv0b1fcf4814kuwnm, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 06:27:29 | WARN | api | Elevated error rate observed window_s=120 rate=14.2% (env=prod, region=eu-west-1, ip=237.153.51.129, request_id=7l521t53sw5wcn4e, trace_id=d3b93wwb892ifsn78cf28se0, ua="PostmanRuntime/7.36.0")
2026-02-06 06:27:49 | WARN | api | Retrying request to upstream service attempt=5 (env=staging, region=eu-west-1, ip=142.107.100.132, request_id=w1risvssiynpewhw, trace_id=vsq4srxpr1qchcbnut2eng2t, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 06:28:18 | WARN | api | Payment provider latency high (655ms) (env=prod, region=eu-west-1, ip=156.195.123.143, request_id=ho6w9v3iguld0q0h, trace_id=8k0iu24k38bvy9ofojgqbssk, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 06:30:58 | WARN | api | Elevated error rate observed window_s=300 rate=5.0% (env=prod, region=ap-southeast-1, ip=2.24.102.195, request_id=90fcqvdo48abhauc, trace_id=iwpuzh3di3yjhmqiib2h1sal, ua="PostmanRuntime/7.36.0")
2026-02-06 06:32:18 | WARN | api | Disk usage above 80% disk=88% (env=dev, region=us-east-1, ip=222.70.198.244, request_id=hhbp5dgxl5m7ldsp, trace_id=dkwzxajhkd17zl85is3cghqe, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 06:33:10 | WARN | api | Elevated error rate observed window_s=30 rate=4.5% (env=prod, region=us-east-1, ip=13.49.76.165, request_id=cr4c0rwbcf7sn7xl, trace_id=1x4xaj3x51jbn9ripveq14mr, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 06:33:52 | WARN | api | Payment provider latency high (1343ms) (env=prod, region=eu-west-1, ip=231.123.49.18, request_id=6j6zxgiq1qdwjvqd, trace_id=9v3wnllw13y1l7rglrsdvz9r, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 06:37:40 | WARN | api | Circuit breaker half-open dependency=postgres (env=prod, region=eu-west-1, ip=129.233.233.203, request_id=l3uu8t6fv9a86ds6, trace_id=6xnhu4z48kfdoiwak3mwrc7q, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 06:38:28 | WARN | api | Retrying request to upstream service attempt=5 (env=dev, region=me-south-1, ip=98.4.101.32, request_id=1e3h8rhsh1plxw89, trace_id=q9dxa2cktcgf2x3i4fgf8wzv, ua="curl/8.4.0")
2026-02-06 06:40:39 | WARN | api | Circuit breaker half-open dependency=orders-api (env=prod, region=ap-southeast-1, ip=189.226.167.33, request_id=j2dyqxlgz5vkvnai, trace_id=itj1x6ic2k7lfucf09v3x1f2, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 06:41:52 | WARN | api | Rate limit nearing threshold remaining=11 (env=prod, region=ap-southeast-1, ip=23.155.17.7, request_id=et0eecfilua5z9u5, trace_id=q9ujbonf1vcw67qsk030u62y, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 06:45:14 | WARN | api | Elevated error rate observed window_s=300 rate=10.3% (env=prod, region=me-south-1, ip=46.222.194.38, request_id=1nmlwpy652he25ko, trace_id=0doc5k8hwr16slhwse08swjc, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 06:45:32 | WARN | api | Rate limit nearing threshold remaining=31 (env=dev, region=us-east-1, ip=142.240.92.45, request_id=bbwsgq1hprqqc4g9, trace_id=218lu5lqbxk20vocbghzifzl, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 06:45:35 | WARN | api | Slow response detected (916ms) endpoint=/payments/refund (env=prod, region=us-east-1, ip=66.176.153.71, request_id=h1990k3kfrx35wqf, trace_id=57y1l93ycg1oxillbx4v7iuj, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 06:47:43 | WARN | api | Elevated error rate observed window_s=120 rate=10.4% (env=prod, region=me-south-1, ip=10.45.210.216, request_id=2y81kerw8l1ah1mx, trace_id=j9ujv875boyvxoaq7batd07u, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 06:48:42 | WARN | api | Circuit breaker half-open dependency=redis (env=prod, region=us-east-1, ip=240.26.119.166, request_id=qgna7k6l24mwpwbp, trace_id=jl9yo0wi9329ayzdx5q8g9wr, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 06:50:16 | WARN | api | Payment provider latency high (383ms) (env=dev, region=me-south-1, ip=168.113.134.62, request_id=4on6gxll9xhbkp5u, trace_id=zofmqdf7o713jusj5cv301kn, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 06:53:48 | WARN | api | Rate limit nearing threshold remaining=37 (env=dev, region=ap-southeast-1, ip=93.234.40.41, request_id=k204lawdyqauvxpz, trace_id=j9mwnubquxukkrfs7a69gsxm, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 06:54:30 | WARN | api | Retrying request to upstream service attempt=3 (env=prod, region=me-south-1, ip=137.187.44.59, request_id=v0vz9qxvtglacdhr, trace_id=agb7du676x4gexv68p2iddwn, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 06:58:29 | WARN | api | Temporary network jitter detected rtt_ms=769 (env=staging, region=eu-west-1, ip=130.199.80.187, request_id=yxb88zhtur3nuj1d, trace_id=0wntv5zgi00gynxi9ubdkcv0, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 06:59:26 | WARN | api | Queue backlog growing size=2600 (env=prod, region=ap-southeast-1, ip=56.21.190.19, request_id=4yu1vss0bw9zgj7d, trace_id=2tf3hawxafretn9q3uyst9qc, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 07:00:13 | WARN | api | Retrying request to upstream service attempt=5 (env=prod, region=eu-west-1, ip=162.205.245.180, request_id=9hq2mzh6byp1xfof, trace_id=raz7l3abktnzat9l62fhh3td, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 07:01:18 | WARN | api | Rate limit nearing threshold remaining=46 (env=dev, region=ap-southeast-1, ip=166.92.124.197, request_id=8u544dwsz4bvr6yv, trace_id=rru5s6c4suqh001qvtj543rb, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 07:01:22 | WARN | api | Slow response detected (131ms) endpoint=/logout (env=prod, region=us-east-1, ip=118.133.35.51, request_id=k4emqv9hcx8v5zlj, trace_id=kfpgdl2rujcb7c7eos9rc2u9, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 07:01:29 | WARN | api | Temporary network jitter detected rtt_ms=892 (env=staging, region=ap-southeast-1, ip=199.230.82.225, request_id=9ladxt6fhrubunj4, trace_id=ulvfhf0pmwctw9rkugci4j8b, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 07:02:05 | WARN | api | Temporary network jitter detected rtt_ms=553 (env=prod, region=us-east-1, ip=221.159.93.166, request_id=svog27rms24yf51c, trace_id=xb04shsp6x9w42yfb4ufdh8a, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 07:02:50 | WARN | api | Queue backlog growing size=8422 (env=staging, region=us-east-1, ip=243.227.186.141, request_id=ewwijmkyhbtim8j9, trace_id=790cxadtuwomkwa57covquoj, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 07:06:07 | WARN | api | Temporary network jitter detected rtt_ms=772 (env=prod, region=ap-southeast-1, ip=89.181.232.188, request_id=74cgr07vg12at3un, trace_id=h9gnivnr8pzm9mx9qxfxn5km, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 07:08:10 | WARN | api | Queue backlog growing size=8387 (env=prod, region=us-east-1, ip=207.168.209.189, request_id=umxh93epmi3adv3n, trace_id=bg5uojxigt1d4e46lg3ttcy7, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 07:08:14 | WARN | api | Slow response detected (1114ms) endpoint=/users/8138/profile (env=prod, region=eu-west-1, ip=219.141.60.155, request_id=pxzecrlppmqaagqf, trace_id=fpvrq5862bjhkxmd57w6rtjs, ua="curl/8.4.0")
2026-02-06 07:08:38 | WARN | api | Payment provider latency high (942ms) (env=dev, region=ap-southeast-1, ip=15.136.190.183, request_id=elx3rwjl43b09l9b, trace_id=2koc86u5o62qx9w4aihexgv6, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 07:13:57 | WARN | api | Slow response detected (3415ms) endpoint=/login (env=staging, region=ap-southeast-1, ip=205.211.66.201, request_id=b0wqr7dgew0xta3r, trace_id=1ssnzj6122anqjchmeesdblq, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 07:14:11 | WARN | api | Rate limit nearing threshold remaining=8 (env=staging, region=us-east-1, ip=104.92.6.115, request_id=ek4mzh6roeoxctmp, trace_id=ceikd51mq8est58sy80cd7kr, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 07:16:16 | WARN | api | Temporary network jitter detected rtt_ms=510 (env=prod, region=us-east-1, ip=55.40.193.232, request_id=ug4qcjn5x86oy45v, trace_id=a32rfoib6brhkng14zcncm0z, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 07:20:11 | WARN | api | Circuit breaker half-open dependency=stripe (env=staging, region=us-east-1, ip=71.192.68.101, request_id=vt1opdtt824483t2, trace_id=1p5aukqa3p4986iy3qw7n9oj, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 07:23:06 | WARN | api | Circuit breaker half-open dependency=stripe (env=prod, region=us-east-1, ip=239.118.199.89, request_id=411vea26kyuu52jn, trace_id=uc9t6m7phpviymmi3zaczue1, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 07:23:14 | WARN | api | Rate limit nearing threshold remaining=45 (env=staging, region=me-south-1, ip=15.146.1.8, request_id=tnwgt49elnb0v6b0, trace_id=2uot9581ipw1hcuqyf7p9642, ua="curl/8.4.0")
2026-02-06 07:25:38 | WARN | api | Elevated error rate observed window_s=30 rate=4.1% (env=prod, region=ap-southeast-1, ip=196.161.101.140, request_id=niy95gdulbhik7vl, trace_id=e4g2qwyl1pesw8i83exd136u, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
